32,1008
386,229
210,297
12,152
584,36
11,1021
33,446
461,455
98,611
600,1021
225,2613
0,559
439,153
1,533
1836,64
175,721
4,1531
8,95
45,414
823,1087
38,17
793,263
1427,37
509,38
309,525
37,4
7,21
13,43
509,98
12,99
1,58
15,69
1245,1412
1317,284
54,5
37,12
20,1431
1,433
3202,3
1236,292
15,55
2166,1692
850,724
18,18
171,678
389,2211
70,69
1932,153
1932,2377
12,844
24,179
64,122
184,9
80,2035
551,503
656,513
1708,177
73,4
449,34
26,815
222,191
20,2047
14,735
205,32
251,278
2597,266
14,32
70,533
879,7
139,375
26,1159
2157,35
11,178
212,3
14,7
21,421
1939,2
682,132
2157,379
8,19
1482,292
505,320
193,81
282,36
13,16
1317,132
73,144
48,10
37,1283
68,35
350,130
58,1268
878,99
33,138
346,16
781,4
84,584
708,130
203,34
64,326
46,80
1543,553
940,1234
1575,379
0,2454
549,533
2,138
98,46
480,130
1204,407
336,25
1624,810
275,15
197,178
66,70
509,145
47,1248
626,58
54,350
1,54
39,292
4,89
12,1583
879,446
32,814
267,658
1337,102
850,25
158,351
48,6
24,111
682,379
490,479
94,784
0,7
20,565
76,49
35,64
857,263
1,509
37,87
410,266
784,131
1473,1629
127,42
147,527
732,39
796,1572
27,1208
157,2283
30,549
410,2247
528,58
4,278
42,902
1073,92
2713,38
346,29
288,178
912,0
525,47
42,69
2,119
52,1283
195,35
10,46
10,1412
237,148
113,284
77,433
953,12
222,2
1477,93
33,1162
21,1634
72,553
36,113
850,130
1482,87
111,15
1222,1613
3,810
12,69
76,13
14,35
912,375
968,42
745,210
18,2100
1624,3
37,750
1204,13
1084,1113
1477,1540
0,7
52,102
657,32
1892,288
33,12
1930,1583
36,92
8,3
1590,87
73,603
48,844
1059,1946
5,393
4,3
70,47
429,1
26,59
1,37
76,101
65,1572
1590,202
496,125
84,2613
1066,64
7,557
17,1692
41,0
22,275
70,1352
0,131
2713,389
22,7
781,1085
2166,116
404,268
1427,21
60,46
3,4
174,37
102,4
682,4
312,1583
1294,2613
1727,47
1009,789
64,487
251,316
350,61
7,902
1473,3
7,44
120,2283
76,32
0,515
1384,347
29,444
14,383
37,848
461,9
635,1572
2611,28
595,549
1255,2143
237,1248
48,13
383,7
380,789
32,25
392,527
135,13
84,299
140,59
5,1095
74,1
47,81
847,116
336,119
20,2247
574,15
347,431
48,3
74,49
175,43
7,943
481,14
54,673
64,802
1317,19
1936,1540
1313,9
781,171
22,527
26,26
7,275
30,31
22,15
74,2211
111,514
86,260
603,63
490,146
11,303
219,102
15,1229
997,448
979,71
181,9
365,495
195,177
147,15
40,455
309,471
57,83
197,981
9,63
40,37
2617,581
141,565
1216,54
19,146
1592,603
83,305
1038,12
176,52
3,1071
105,444
891,727
1303,31
32,1008
309,15
16,59
75,34
22,288
58,21
347,196
5,7
175,121
145,178
78,4
31,923
935,380
52,1608
141,43
86,75
56,844
1255,152
1006,268
579,26
145,380
7,43
218,1229
73,95
1624,0
40,71
435,64
536,25
147,14
516,61
48,409
2220,13
52,1352
21,369
714,64
251,2346
481,3
138,549
79,15
11,70
10,153
3,509
134,991
2,75
2597,522
205,2035
256,981
134,43
528,56
372,444
58,145
1245,471
54,663
24,152
1957,828
147,111
354,691
33,40
499,131
89,2
1077,1283
221,124
13,1088
3,431
12,30
543,132
45,31
44,116
579,45
218,191
1038,83
153,272
145,407
439,515
86,612
85,7
8,784
796,81
138,109
19,980
574,2084
505,38
257,379
702,16
1836,320
240,27
96,118
58,27
672,1087
347,991
55,18
409,3144
386,5
31,7
84,2693
499,15
177,223
3202,347
7,409
70,446
55,750
212,426
1477,52
29,22
199,351
158,516
158,31
595,266
44,49
35,1208
389,25
525,1088
665,18
22,188
1140,43
96,2
175,2688
14,375
879,55
26,43
1797,40
503,46
36,662
97,2
208,559
158,623
56,3
964,86
145,219
672,802
84,471
42,61
979,64
225,127
74,3144
1939,19
60,2283
31,2688
0,705
32,188
1448,369
68,3
551,268
79,56
0,422
24,61
0,54
1236,444
217,4
574,329
612,1413
60,200
312,23
123,275
240,1161
70,48
365,1035
656,1748
2220,64
76,266
504,3
22,1390
64,75
86,319
237,1400
208,612
205,941
5,49
31,64
282,414
2597,7
45,345
45,600
827,196
19,27
490,414
66,1531
109,13
1448,101
804,260
162,1634
52,142
1876,29
177,1161
34,678
997,200
2597,2
76,565
288,1735
5,433
409,3382
1957,316
181,10
26,750
58,2313
614,1946
2,3
721,49
80,435
267,81
11,435
22,426
13,573
73,557
429,115
9,1159
0,98
878,9
1224,6
120,180
97,557
134,81
5,117
64,87
7,303
192,389
40,1430
15,814
1700,31
12,2101
98,10
1448,53
198,7
13,284
393,2247
39,981
15,288
105,268
503,229
14,7
1337,3
529,48
979,2
1700,42
5,1307
77,190
44,2
159,1071
721,2542
31,56
1624,180
138,38
562,263
275,347
1575,4
1706,16
177,980
11,3156
41,113
2,15
9,678
175,1918
372,40
62,516
123,56
37,25
222,205
17,191
77,520
133,59
30,1891
14,30
217,238
21,12
504,2283
1377,39
79,598
58,48
209,1427
29,47
58,996
76,351
219,10
968,348
474,47
98,15
175,706
47,305
147,848
153,35
10,43
73,0
222,122
36,130
1007,1248
64,148
113,120
135,376
940,2313
804,1317
1930,52
1478,18
31,82
41,7
54,789
1797,79
47,101
612,56
175,383
1303,232
336,8
4,663
75,417
435,5
10,39
120,63
187,61
574,902
1,320
940,326
44,38
2597,56
1294,42
20,316
54,1583
84,22
37,2693
89,27
133,943
2652,21
857,130
135,61
21,30
1708,1352
73,869
1930,171
89,196
127,21
1054,18
2597,10
847,131
1236,36
823,180
192,1213
97,54
347,66
40,3144
0,348
1255,4
2110,923
181,18
52,727
3,326
153,9
42,129
12,52
58,479
243,70
1303,478
1,991
199,1095
7,448
20,35
2611,2084
21,10
286,55
4,3
1305,85
574,196
35,56
109,3382
35,1608
1876,59
793,52
35,113
77,1431
589,573
1742,292
556,3
468,65
286,153
184,63
286,2693
29,29
147,514
54,319
175,16
5,815
12,1634
73,42
435,1608
256,8
48,68
21,196
964,1234
66,37
3,943
57,162
5,305
80,409
77,978
285,1430
657,7
574,2101
505,70
54,0
25,1161
40,3
1142,82
14,0
1044,70
17,2084
19,223
106,15
12,312
205,171
449,848
1727,27
66,417
1038,31
97,15
78,145
20,810
491,68
1482,379
15,1538
63,3144
556,59
58,553
7,42
285,284
145,145
984,196
76,2143
35,75
16,1085
682,113
1,68
1089,1531
8,44
70,122
54,971
225,101
89,45
39,618
73,26
41,4
45,70
1089,15
1592,10
139,495
496,5
52,16
490,5
145,66
267,1307
19,32
0,389
3,320
1224,19
54,25
4,1540
135,34
717,64
157,188
275,278
44,446
3202,130
31,256
83,27
13,53
10,514
1294,735
372,64
1142,93
175,15
130,68
144,3156
256,422
7,43
1939,9
39,52
172,146
1827,446
243,290
29,124
717,79
2310,292
42,611
62,319
549,59
536,435
60,1538
36,299
383,263
11,4
34,727
297,8
578,7
0,818
15,1138
1077,329
682,1071
127,98
226,7
10,138
85,565
210,2346
76,1035
1892,391
1797,1268
2597,68
55,520
600,1009
41,409
174,79
83,43
925,4
665,303
195,59
238,39
175,14
240,4
543,789
217,219
12,1613
77,1687
174,256
210,1088
175,1012
26,21
372,65
288,10
20,43
14,1248
1,10
435,724
41,348
203,1012
2652,233
127,1891
26,191
516,1034
123,89
193,130
64,391
781,15
145,297
20,297
1007,233
1,151
68,2
2617,119
2825,1317
127,678
240,11
1427,2
474,85
29,196
1022,129
45,1021
159,7
925,117
197,33
77,348
1706,943
953,1613
195,386
184,1572
793,12
10,127
1706,268
1836,12
745,440
133,706
285,118
94,828
626,229
1,101
238,814
30,5
656,46
2652,4
1054,980
7,513
847,7
35,180
14,83
12,598
73,15
17,3
612,2
11,1687
225,54
2166,3
55,991
42,422
64,155
1827,478
12,417
127,380
257,721
374,232
97,2101
1384,129
63,4235
31,1687
1797,1629
392,584
2825,83
548,42
198,5
19,326
1,2313
221,1735
7,0
439,662
1932,1157
429,1034
56,586
7,980
11,22
202,113
389,978
237,30
44,1288
964,45
7,47
175,83
548,28
1477,26
657,380
158,446
33,237
29,21
153,1430
106,584
1477,533
1590,1095
58,1735
282,122
77,611
184,347
10,209
66,658
974,238
1044,155
42,36
29,131
226,393
133,177
17,1317
1084,515
4,586
3,71
18,320
600,179
528,42
614,27
176,16
52,36
66,303
556,10
11,86
62,44
1142,120
1708,32
127,329
12,35
172,118
409,237
58,7
75,31
55,9
187,663
984,1085
556,45
14,11
33,573
1216,26
48,66
175,455
38,9
40,101
13,0
65,12
429,721
177,426
85,27
33,8
45,54
1305,146
979,956
1077,2542
804,115
632,1234
1,131
0,232
52,21
1089,662
632,7
1482,48
14,29
7,673
76,1036
225,814
632,981
135,0
2220,122
1222,9
404,113
2611,303
48,2809
1478,205
1706,40
135,440
589,46
113,943
45,58
1932,177
159,1
84,2211
672,131
21,1413
504,784
138,3
3,1413
543,233
50,121
1305,448
21,0
2,19
964,1307
275,520
21,61
578,162
39,2
275,1390
528,181
76,41
63,46
435,30
578,14
73,1946
111,260
12,20
11,117
187,75
48,1430
209,10
111,33
5,132
878,1008
5,32
781,3
15,8
34,2454
11,30
429,19
1876,348
12,75
41,1009
7,978
20,35
7,130
1294,196
17,43
76,0
66,278
20,2688
5,151
10,19
1936,92
319,1208
708,32
140,25
193,262
16,81
968,42
36,522
184,87
52,29
36,513
162,4235
149,58
595,31
11,142
1543,1946
579,3
45,79
297,22
1313,69
275,29
240,1157
98,3
109,64
282,2533
43,2
1,64
374,81
240,46
4,369
1255,61
27,305
240,727
342,144
41,121
26,36
33,391
562,209
102,58
380,43
1294,1034
212,275
198,132
70,869
41,13
365,272
682,260
347,44
1073,379
145,223
529,2346
1,125
41,383
54,2047
5,303
2157,19
2617,1918
1797,68
43,14
603,23
36,25
297,59
38,92
1077,288
60,32
1892,43
16,233
41,1283
20,42
25,727
503,607
52,407
144,12
75,1427
77,71
549,113
626,4
20,4
30,1288
682,971
429,5
2825,472
226,31
42,30
77,148
11,131
953,44
0,607
217,43
1478,495
275,46
1473,1087
1543,21
1204,1159
68,268
45,618
612,20
147,1159
240,818
219,85
1066,351
974,1427
111,735
7,4
30,190
12,83
1727,345
9,519
1827,58
11,1918
1,299
319,383
74,42
21,69
54,391
912,559
1575,0
0,2377
504,2693
827,3
105,64
226,598
21,705
603,721
60,256
3,565
20,1035
1797,1208
67,196
39,440
217,64
319,34
68,407
97,20
984,1692
346,1412
1294,25
66,2688
1836,263
226,2211
134,119
1245,188
147,25
732,10
1624,36
60,256
429,1572
238,26
285,18
15,923
30,191
35,37
212,61
32,2533
15,38
974,35
55,155
626,37
14,43
347,75
702,1113
589,386
26,138
7,400
54,28
1766,1157
55,706
347,9
45,19
36,2454
171,49
212,348
3728,1748
45,2100
52,196
80,658
67,1012
1313,10
135,487
17,23
496,329
0,59
106,522
393,69
19,14
14,407
55,1
0,3382
383,4
84,1572
145,35
68,471
20,43
548,125
707,41
665,237
1054,26
1742,23
97,43
240,1268
12,3382
805,115
43,59
22,516
435,525
1742,27
288,34
1473,9
63,32
3728,2542
98,565
474,37
192,1538
73,1008
745,58
1384,210
600,691
3202,1891
37,943
1305,0
1222,3
171,120
20,30
48,10
24,586
491,2809
20,37
76,14
111,67
14,2035
36,37
1932,15
31,421
293,312
147,37
1009,1138
468,520
665,611
240,202
1876,2
707,50
293,407
47,205
37,478
2220,99
113,35
11,1099
105,380
12,113
13,2143
584,34
12,611
1022,2247
525,272
237,565
209,727
225,25
